NAME;SOCR;Region;Area;City;Settlement;Street;Level;Type
Вачелайский;с/с;0058;026;014;000;0000;CITY;306
Вязовский;с/с;0058;026;015;000;0000;CITY;306
Еремеевский;с/с;0058;026;016;000;0000;CITY;306
Индерский;с/с;0058;026;017;000;0000;CITY;306
Малосадовский;с/с;0058;026;018;000;0000;CITY;306
Маркинский;с/с;0058;026;019;000;0000;CITY;306
Нижнекатмисский;с/с;0058;026;020;000;0000;CITY;306
Нижнелиповский;с/с;0058;026;021;000;0000;CITY;306
Нижнемывальский;с/с;0058;026;022;000;0000;CITY;306
Николо-Барнуковский;с/с;0058;026;023;000;0000;CITY;306
Пичилейский;с/с;0058;026;024;000;0000;CITY;306
Русско-Качимский;с/с;0058;026;025;000;0000;CITY;306
Шугуровский;с/с;0058;026;026;000;0000;CITY;306
Вишневский;с/с;0058;027;007;000;0000;CITY;306
Волче-Вражеский;с/с;0058;027;008;000;0000;CITY;306
Малосергиевский;с/с;0058;027;009;000;0000;CITY;306
Мачинский;с/с;0058;027;010;000;0000;CITY;306
р.п. Тамала;с/с;0058;027;011;000;0000;CITY;306
Ульяновский;с/с;0058;027;012;000;0000;CITY;306
Усть-Узинский;с/с;0058;028;016;000;0000;CITY;306
Старояксарский;с/с;0058;028;017;000;0000;CITY;306
Старозахаркинский;с/с;0058;028;018;000;0000;CITY;306
Армиевский;с/с;0058;028;019;000;0000;CITY;306
Воробьевский;с/с;0058;028;020;000;0000;CITY;306
Каргалейский;с/с;0058;028;021;000;0000;CITY;306
Каржимантский;с/с;0058;028;022;000;0000;CITY;306
Колдаисский;с/с;0058;028;023;000;0000;CITY;306
Мачкасский;с/с;0058;028;024;000;0000;CITY;306
Наскафтымский;с/с;0058;028;025;000;0000;CITY;306
Новомачимский;с/с;0058;028;026;000;0000;CITY;306
Песчанский;с/с;0058;028;027;000;0000;CITY;306
Руссконоркинский;с/с;0058;028;028;000;0000;CITY;306
Синодский;с/с;0058;028;029;000;0000;CITY;306
Стародемкинский;с/с;0058;028;030;000;0000;CITY;306
Шемышейка рп;с/с;0058;028;032;000;0000;CITY;306
Мичуринский;с/с;0058;029;012;000;0000;CITY;306
Оленевский;с/с;0058;029;013;000;0000;CITY;306
Алферьевский;с/с;0058;029;014;000;0000;CITY;306
Варыпаевский;с/с;0058;029;015;000;0000;CITY;306
Волхонщинский;с/с;0058;029;016;000;0000;CITY;306
Князевский;с/с;0058;029;017;000;0000;CITY;306
Кондольский;с/с;0058;029;018;000;0000;CITY;306
Краснопольский;с/с;0058;029;019;000;0000;CITY;306
Малосаловский;с/с;0058;029;020;000;0000;CITY;306
Новопавловский;с/с;0058;029;021;000;0000;CITY;306
Покрово-Березовский;с/с;0058;029;022;000;0000;CITY;306
Богословский;с/с;0058;029;038;000;0000;CITY;306
Большееланский;с/с;0058;029;039;000;0000;CITY;306
Воскресеновский;с/с;0058;029;040;000;0000;CITY;306
Ермоловский;с/с;0058;029;041;000;0000;CITY;306
Засеченский;с/с;0058;029;042;000;0000;CITY;306
Кучкинский;с/с;0058;029;043;000;0000;CITY;306
Ленинский;с/с;0058;029;044;000;0000;CITY;306
Саловский;с/с;0058;029;045;000;0000;CITY;306
Леонидовский;с/с;0058;029;046;000;0000;CITY;306
Старо-Каменский;с/с;0058;029;047;000;0000;CITY;306
Золотаревский;с/с;0058;029;048;000;0000;CITY;306
Черенцовский;с/с;0058;029;049;000;0000;CITY;306
Поперечный;с/с;0058;029;050;000;0000;CITY;306
Васильевский;с/с;0058;029;051;000;0000;CITY;306
Загоскинский;с/с;0058;029;052;000;0000;CITY;306
Пермь;г;0059;000;001;000;0000;CITY;301
Березники;г;0059;000;002;000;0000;CITY;301
Александровск;г;0059;000;003;000;0000;CITY;301
Гремячинск;г;0059;000;004;000;0000;CITY;301
Губаха;г;0059;000;005;000;0000;CITY;301
Добрянка;г;0059;000;006;000;0000;CITY;301
Кизел;г;0059;000;007;000;0000;CITY;301
Краснокамск;г;0059;000;008;000;0000;CITY;301
Кунгур;г;0059;000;009;000;0000;CITY;301
Лысьва;г;0059;000;010;000;0000;CITY;301
Соликамск;г;0059;000;011;000;0000;CITY;301
Чайковский;г;0059;000;012;000;0000;CITY;301
Чусовой;г;0059;000;013;000;0000;CITY;301
Кудымкар;г;0059;000;014;000;0000;CITY;301
Верещагино;г;0059;005;001;000;0000;CITY;301
Горнозаводск;г;0059;006;001;000;0000;CITY;301
Чермоз;г;0059;008;002;000;0000;CITY;301
Красновишерск;г;0059;013;001;000;0000;CITY;301
Нытва;г;0059;014;001;000;0000;CITY;301
Октябрьский;пгт;0059;015;001;000;0000;CITY;302
Сарс;пгт;0059;015;002;000;0000;CITY;302
Оса;г;0059;016;001;000;0000;CITY;301
Оханск;г;0059;018;001;000;0000;CITY;301
Очер;г;0059;019;001;000;0000;CITY;301
Усолье;г;0059;024;001;000;0000;CITY;301
Чердынь;г;0059;027;001;000;0000;CITY;301
Чернушка;г;0059;028;001;000;0000;CITY;301
Краснокамск;г;0059;035;001;000;0000;CITY;301
Псков;г;0060;000;001;000;0000;CITY;301
Великие Луки;г;0060;000;002;000;0000;CITY;301
Великие Луки-1;г;0060;003;001;000;0000;CITY;301
Гдов;г;0060;004;001;000;0000;CITY;301
Дно;г;0060;006;001;000;0000;CITY;301
Невель;г;0060;010;001;000;0000;CITY;301
Новоржев;г;0060;011;001;000;0000;CITY;301
Новосокольники;г;0060;012;001;000;0000;CITY;301
Опочка;г;0060;013;001;000;0000;CITY;301
Остров;г;0060;014;001;000;0000;CITY;301
Печоры;г;0060;016;001;000;0000;CITY;301
Порхов;г;0060;018;001;000;0000;CITY;301
Пустошка;г;0060;019;001;000;0000;CITY;301
Пыталово;г;0060;021;001;000;0000;CITY;301
Себеж;г;0060;022;001;000;0000;CITY;301
Ростов-на-Дону;г;0061;000;001;000;0000;CITY;301
Батайск;г;0061;000;003;000;0000;CITY;301
Волгодонск;г;0061;000;004;000;0000;CITY;301
Гуково;г;0061;000;005;000;0000;CITY;301
Донецк;г;0061;000;006;000;0000;CITY;301
Зверево;г;0061;000;007;000;0000;CITY;301
Каменск-Шахтинский;г;0061;000;008;000;0000;CITY;301
Новочеркасск;г;0061;000;009;000;0000;CITY;301
Новошахтинск;г;0061;000;010;000;0000;CITY;301
Таганрог;г;0061;000;011;000;0000;CITY;301
Шахты;г;0061;000;012;000;0000;CITY;301
Азов;г;0061;000;013;000;0000;CITY;301
Азов;г;0061;002;001;000;0000;CITY;301
Аксай;г;0061;003;001;000;0000;CITY;301
Белая Калитва;г;0061;005;001;000;0000;CITY;301
Зерноград;г;0061;013;001;000;0000;CITY;301
Константиновск;г;0061;018;001;000;0000;CITY;301
Красный Сулин;г;0061;019;001;000;0000;CITY;301
Миллерово;г;0061;023;001;000;0000;CITY;301
Морозовск;г;0061;025;001;000;0000;CITY;301
Пролетарск;г;0061;032;001;000;0000;CITY;301
Сальск;г;0061;035;001;000;0000;CITY;301
Семикаракорск;г;0061;036;001;000;0000;CITY;301
Цимлянск;г;0061;042;001;000;0000;CITY;301
Рязань;г;0062;000;001;000;0000;CITY;301
Сасово;г;0062;000;002;000;0000;CITY;301
Скопин;г;0062;000;003;000;0000;CITY;301
Касимов;г;0062;000;004;000;0000;CITY;301
Рязань;г;0062;001;001;000;0000;CITY;301
Касимов;г;0062;005;001;000;0000;CITY;301
Спас-Клепики;г;0062;006;001;000;0000;CITY;301
Кораблино;г;0062;007;001;000;0000;CITY;301
Михайлов;г;0062;009;001;000;0000;CITY;301
Новомичуринск;г;0062;012;002;000;0000;CITY;301
Рыбное;г;0062;014;001;000;0000;CITY;301
Ряжск;г;0062;015;001;000;0000;CITY;301
Сасово;г;0062;018;001;000;0000;CITY;301
Скопин;г;0062;019;001;000;0000;CITY;301
Спасск-Рязанский;г;0062;020;001;000;0000;CITY;301
Шацк;г;0062;024;001;000;0000;CITY;301
Самара;г;0063;000;001;000;0000;CITY;301
Жигулевск;г;0063;000;002;000;0000;CITY;301
Новокуйбышевск;г;0063;000;003;000;0000;CITY;301
Октябрьск;г;0063;000;004;000;0000;CITY;301
Отрадный;г;0063;000;005;000;0000;CITY;301
Чапаевск;г;0063;000;006;000;0000;CITY;301
Тольятти;г;0063;000;007;000;0000;CITY;301
Сызрань;г;0063;000;008;000;0000;CITY;301
Похвистнево;г;0063;000;009;000;0000;CITY;301
Кинель;г;0063;000;010;000;0000;CITY;301
Нефтегорск;г;0063;017;001;000;0000;CITY;301
Саратов;г;0064;000;001;000;0000;CITY;301
Шиханы;г;0064;000;002;000;0000;CITY;301
Аткарск;г;0064;000;003;000;0000;CITY;301
Балаково;г;0064;000;004;000;0000;CITY;301
Балашов;г;0064;000;005;000;0000;CITY;301
Вольск;г;0064;000;006;000;0000;CITY;301
Красноармейск;г;0064;000;007;000;0000;CITY;301
Маркс;г;0064;000;008;000;0000;CITY;301
Петровск;г;0064;000;009;000;0000;CITY;301
Пугачев;г;0064;000;010;000;0000;CITY;301
Ртищево;г;0064;000;011;000;0000;CITY;301
Хвалынск;г;0064;000;012;000;0000;CITY;301
Энгельс;г;0064;000;013;000;0000;CITY;301
Энгельс-1;г;0064;000;013;000;0000;CITY;301
Энгельс-19;г;0064;000;014;000;0000;CITY;301
Энгельс-2;г;0064;000;015;000;0000;CITY;301
Александровское МО;тер;0064;001;001;000;0000;CITY;312
Багаевское МО;тер;0064;001;002;000;0000;CITY;312
Вольновское МО;тер;0064;001;003;000;0000;CITY;312
Дубковское МО;тер;0064;001;004;000;0000;CITY;312
Михайловское МО;тер;0064;001;005;000;0000;CITY;312
Расковское МО;тер;0064;001;006;000;0000;CITY;312
Рыбушанское МО;тер;0064;001;007;000;0000;CITY;312
Синеньское МО;тер;0064;001;008;000;0000;CITY;312
Усть-Курдюмское МО;тер;0064;001;009;000;0000;CITY;312
Краснооктябрьское МО;тер;0064;001;010;000;0000;CITY;312
Красный Текстильщик МО;тер;0064;001;011;000;0000;CITY;312
Соколовское МО;тер;0064;001;012;000;0000;CITY;312
Александрово-Гайское МО;тер;0064;002;001;000;0000;CITY;312
Александровогайское МО;тер;0064;002;001;000;0000;CITY;312
Варфоломеевское МО;тер;0064;002;002;000;0000;CITY;312
Искровское МО;тер;0064;002;003;000;0000;CITY;312
Камышковское МО;тер;0064;002;004;000;0000;CITY;312
Новоалександровский;с/о;0064;002;005;000;0000;CITY;309
Новоалександровское МО;тер;0064;002;006;000;0000;CITY;312
Новостепновское МО;тер;0064;002;007;000;0000;CITY;312
Приузенское МО;тер;0064;002;008;000;0000;CITY;312
Аркадак;г;0064;003;001;000;0000;CITY;301
Большежуравское МО;тер;0064;003;002;000;0000;CITY;312
Краснознаменское МО;тер;0064;003;003;000;0000;CITY;312
Львовское МО;тер;0064;003;004;000;0000;CITY;312
Малиновское МО;тер;0064;003;005;000;0000;CITY;312
Росташовское МО;тер;0064;003;006;000;0000;CITY;312
Семеновское МО;тер;0064;003;007;000;0000;CITY;312
Барановское МО;тер;0064;004;001;000;0000;CITY;312
Большеекатериновское МО;тер;0064;004;002;000;0000;CITY;312
Даниловское МО;тер;0064;004;003;000;0000;CITY;312
Елизаветинское МО;тер;0064;004;004;000;0000;CITY;312
Ершовское МО;тер;0064;004;005;000;0000;CITY;312
Земляно-Хуторское МО;тер;0064;004;006;000;0000;CITY;312
Кочетовское МО;тер;0064;004;007;000;0000;CITY;312
Лопуховское МО;тер;0064;004;008;000;0000;CITY;312
Озерное МО;тер;0064;004;009;000;0000;CITY;312
Песчанское МО;тер;0064;004;010;000;0000;CITY;312
Петровское МО;тер;0064;004;011;000;0000;CITY;312
Приреченское МО;тер;0064;004;012;000;0000;CITY;312
Тургеневское МО;тер;0064;004;013;000;0000;CITY;312
Языковское МО;тер;0064;004;014;000;0000;CITY;312
Базарно-Карабулакское МО;тер;0064;005;001;000;0000;CITY;312
Алексеевское МО;тер;0064;005;002;000;0000;CITY;312
Большечечуйское МО;тер;0064;005;003;000;0000;CITY;312
Вязовское МО;тер;0064;005;004;000;0000;CITY;312
Липовское МО;тер;0064;005;005;000;0000;CITY;312
Максимовское МО;тер;0064;005;006;000;0000;CITY;312
Свободинское МО;тер;0064;005;007;000;0000;CITY;312
Старобурасское МО;тер;0064;005;008;000;0000;CITY;312
Старожуковское МО;тер;0064;005;009;000;0000;CITY;312
Тепляковское МО;тер;0064;005;010;000;0000;CITY;312
Хватовское МО;тер;0064;005;011;000;0000;CITY;312
Шняевское МО;тер;0064;005;012;000;0000;CITY;312
Яковлевское МО;тер;0064;005;013;000;0000;CITY;312
Балаково;г;0064;006;001;000;0000;CITY;301
Быково-Отрогское МО;тер;0064;006;002;000;0000;CITY;312
Головановское МО;тер;0064;006;003;000;0000;CITY;312
Еланское МО;тер;0064;006;004;000;0000;CITY;312
Комсомольское МО;тер;0064;006;005;000;0000;CITY;312
Кормежское МО;тер;0064;006;006;000;0000;CITY;312
Красноярское МО;тер;0064;006;007;000;0000;CITY;312
Матвеевское МО;тер;0064;006;008;000;0000;CITY;312
Маянгское МО;тер;0064;006;009;000;0000;CITY;312
Натальинское МО;тер;0064;006;010;000;0000;CITY;312
Наумовское МО;тер;0064;006;011;000;0000;CITY;312
Новоелюзанское МО;тер;0064;006;012;000;0000;CITY;312
Новониколаевское МО;тер;0064;006;013;000;0000;CITY;312
Новониколевское МО;тер;0064;006;014;000;0000;CITY;312
Новополеводинское МО;тер;0064;006;015;000;0000;CITY;312
Подсосенское МО;тер;0064;006;016;000;0000;CITY;312
Пылковское МО;тер;0064;006;017;000;0000;CITY;312
Сухо-Отрогское МО;тер;0064;006;018;000;0000;CITY;312
Балашов;г;0064;007;001;000;0000;CITY;301
Барковское МО;тер;0064;007;002;000;0000;CITY;312
Большемеликское МО;тер;0064;007;003;000;0000;CITY;312
Лесновское МО;тер;0064;007;004;000;0000;CITY;312
Малосеменовское МО;тер;0064;007;005;000;0000;CITY;312
Новопокровское МО;тер;0064;007;006;000;0000;CITY;312
Октябрьское МО;тер;0064;007;007;000;0000;CITY;312
Первомайское МО;тер;0064;007;008;000;0000;CITY;312
Пинеровское МО;тер;0064;007;009;000;0000;CITY;312
Репинское МО;тер;0064;007;010;000;0000;CITY;312
Родничковское МО;тер;0064;007;011;000;0000;CITY;312
Соцземледельское МО;тер;0064;007;012;000;0000;CITY;312
Старохоперское МО;тер;0064;007;013;000;0000;CITY;312
Терновское МО;тер;0064;007;014;000;0000;CITY;312
Тростянское МО;тер;0064;007;015;000;0000;CITY;312
Хоперское МО;тер;0064;007;016;000;0000;CITY;312
Балтайское МО;тер;0064;008;001;000;0000;CITY;312
Барнуковское МО;тер;0064;008;002;000;0000;CITY;312
Большеозерское МО;тер;0064;008;003;000;0000;CITY;312
Царевщинское МО;тер;0064;008;004;000;0000;CITY;312
Вольск;г;0064;009;001;000;0000;CITY;301
Барановское МО;тер;0064;009;002;000;0000;CITY;312
Белогорновское МО;тер;0064;009;003;000;0000;CITY;312
Верхнечернавское МО;тер;0064;009;004;000;0000;CITY;312
Кряжимское МО;тер;0064;009;005;000;0000;CITY;312
Колоярское МО;тер;0064;009;006;000;0000;CITY;312
Куриловское МО;тер;0064;009;007;000;0000;CITY;312
Междуреченское МО;тер;0064;009;008;000;0000;CITY;312
Нижнечернавское МО;тер;0064;009;009;000;0000;CITY;312
Покровское МО;тер;0064;009;010;000;0000;CITY;312
Сенное МО;тер;0064;009;011;000;0000;CITY;312
Талалихинское МО;тер;0064;009;012;000;0000;CITY;312
Терсинское МО;тер;0064;009;013;000;0000;CITY;312
Черкасское МО;тер;0064;009;014;000;0000;CITY;312
Широкобуеракское МО;тер;0064;009;015;000;0000;CITY;312
Воскресенское МО;тер;0064;010;001;000;0000;CITY;312
Елшанское МО;тер;0064;010;002;000;0000;CITY;312
Синодское МО;тер;0064;010;003;000;0000;CITY;312
Верхазовское МО;тер;0064;011;001;000;0000;CITY;312
Восточное МО;тер;0064;011;002;000;0000;CITY;312
Демьясское МО;тер;0064;011;003;000;0000;CITY;312
Дергачевское МО;тер;0064;011;004;000;0000;CITY;312
Жадовское МО;тер;0064;011;005;000;0000;CITY;312
Зерновское МО;тер;0064;011;006;000;0000;CITY;312
Камышевское МО;тер;0064;011;007;000;0000;CITY;312
Мирное МО;тер;0064;011;008;000;0000;CITY;312
Октябрьское МО;тер;0064;011;009;000;0000;CITY;312
Орошаемое МО;тер;0064;011;010;000;0000;CITY;312
Петропавловское МО;тер;0064;011;011;000;0000;CITY;312
Сафаровское МО;тер;0064;011;012;000;0000;CITY;312
Духовницкое МО;тер;0064;012;001;000;0000;CITY;312
Березово-Лукское МО;тер;0064;012;002;000;0000;CITY;312
Брыковское МО;тер;0064;012;003;000;0000;CITY;312
Горяиновское МО;тер;0064;012;004;000;0000;CITY;312
Дмитриевское МО;тер;0064;012;005;000;0000;CITY;312
Липовское МО;тер;0064;012;006;000;0000;CITY;312
Новозахаркинское МО;тер;0064;012;007;000;0000;CITY;312
Екатериновское МО;тер;0064;013;001;000;0000;CITY;312
Андреевское МО;тер;0064;013;002;000;0000;CITY;312
Альшанское МО;тер;0064;013;003;000;0000;CITY;312
Бакурское МО;тер;0064;013;004;000;0000;CITY;312
Вязовское МО;тер;0064;013;005;000;0000;CITY;312
Галаховское МО;тер;0064;013;006;000;0000;CITY;312
Индустриальное МО;тер;0064;013;007;000;0000;CITY;312
Кипецкое МО;тер;0064;013;008;000;0000;CITY;312
Коленовское МО;тер;0064;013;009;000;0000;CITY;312
Комаровское МО;тер;0064;013;010;000;0000;CITY;312
Крутоярское МО;тер;0064;013;011;000;0000;CITY;312
Новоселовское МО;тер;0064;013;012;000;0000;CITY;312
Прудовое МО;тер;0064;013;013;000;0000;CITY;312
Сластухинское МО;тер;0064;013;014;000;0000;CITY;312
Ершов;г;0064;014;001;000;0000;CITY;301
Антоновское МО;тер;0064;014;002;000;0000;CITY;312
Декабристское МО;тер;0064;014;003;000;0000;CITY;312
Краснянское МО;тер;0064;014;004;000;0000;CITY;312
Кушумское МО;тер;0064;014;005;000;0000;CITY;312
Марьевское МО;тер;0064;014;006;000;0000;CITY;312
Миусское МО;тер;0064;014;007;000;0000;CITY;312
Моховское МО;тер;0064;014;008;000;0000;CITY;312
Новокраснянское МО;тер;0064;014;009;000;0000;CITY;312
Новорепинское МО;тер;0064;014;010;000;0000;CITY;312
Новосельское МО;тер;0064;014;011;000;0000;CITY;312
Орлово-Гайское МО;тер;0064;014;012;000;0000;CITY;312
Перекопновское МО;тер;0064;014;013;000;0000;CITY;312
Рефлекторское МО;тер;0064;014;014;000;0000;CITY;312
Чапаевское МО;тер;0064;014;015;000;0000;CITY;312
Ивантеевское МО;тер;0064;015;001;000;0000;CITY;312
Раевское МО;тер;0064;015;002;000;0000;CITY;312
Бартеневское МО;тер;0064;015;003;000;0000;CITY;312
Знаменское МО;тер;0064;015;004;000;0000;CITY;312
Чернавское МО;тер;0064;015;005;000;0000;CITY;312
Ивановское МО;тер;0064;015;006;000;0000;CITY;312
Канаевское МО;тер;0064;015;007;000;0000;CITY;312
Николаевское МО;тер;0064;015;008;000;0000;CITY;312
Яблоново-Гайское МО;тер;0064;015;009;000;0000;CITY;312
Калининск;г;0064;016;001;000;0000;CITY;301
Александровское МО;тер;0064;016;002;000;0000;CITY;312
Ахтубинское МО;тер;0064;016;003;000;0000;CITY;312
Казачкинское МО;тер;0064;016;004;000;0000;CITY;312
Колокольцовское МО;тер;0064;016;005;000;0000;CITY;312
Малоекатериновское МО;тер;0064;016;006;000;0000;CITY;312
Новоивановское МО;тер;0064;016;007;000;0000;CITY;312
Озерское МО;тер;0064;016;008;000;0000;CITY;312
Свердловское МО;тер;0064;016;009;000;0000;CITY;312
Сергиевское МО;тер;0064;016;010;000;0000;CITY;312
Симоновское МО;тер;0064;016;011;000;0000;CITY;312
Таловское МО;тер;0064;016;012;000;0000;CITY;312
Широкоуступское МО;тер;0064;016;013;000;0000;CITY;312
Красноармейск;г;0064;017;001;000;0000;CITY;301
Бобровское МО;тер;0064;017;002;000;0000;CITY;312
Высоковское МО;тер;0064;017;003;000;0000;CITY;312
Гвардейское МО;тер;0064;017;004;000;0000;CITY;312
Золотовское МО;тер;0064;017;005;000;0000;CITY;312
Каменское МО;тер;0064;017;006;000;0000;CITY;312
Карамышское МО;тер;0064;017;007;000;0000;CITY;312
Ключевское МО;тер;0064;017;008;000;0000;CITY;312
Луганское МО;тер;0064;017;009;000;0000;CITY;312
Некрасовское МО;тер;0064;017;010;000;0000;CITY;312
Нижнебанновское МО;тер;0064;017;011;000;0000;CITY;312
Садовское МО;тер;0064;017;012;000;0000;CITY;312
Сплавнухинское МО;тер;0064;017;013;000;0000;CITY;312
Паницкое МО;тер;0064;017;014;000;0000;CITY;312
Ревинское МО;тер;0064;017;015;000;0000;CITY;312
Россошанское МО;тер;0064;017;016;000;0000;CITY;312
Рогаткинское МО;тер;0064;017;017;000;0000;CITY;312
Меловское МО;тер;0064;017;018;000;0000;CITY;312
Мордовинское МО;тер;0064;017;019;000;0000;CITY;312
Красный Кут;г;0064;018;001;000;0000;CITY;301
Верхнеерусланское МО;тер;0064;018;002;000;0000;CITY;312
Дьяковское МО;тер;0064;018;003;000;0000;CITY;312
Ждановское МО;тер;0064;018;004;000;0000;CITY;312
Журавлевское МО;тер;0064;018;005;000;0000;CITY;312
Интернациональное МО;тер;0064;018;006;000;0000;CITY;312
Комсомольское МО;тер;0064;018;007;000;0000;CITY;312
Лавровское МО;тер;0064;018;008;000;0000;CITY;312
Лебедевское МО;тер;0064;018;009;000;0000;CITY;312
Логиновское МО;тер;0064;018;010;000;0000;CITY;312
Первомайское МО;тер;0064;018;011;000;0000;CITY;312
Усатовское МО;тер;0064;018;012;000;0000;CITY;312
Чкаловское МО;тер;0064;018;013;000;0000;CITY;312
Горновское МО;тер;0064;019;001;000;0000;CITY;312
Большесакмыковское МО;тер;0064;019;002;000;0000;CITY;312
Корнеевское МО;тер;0064;019;003;000;0000;CITY;312
Милорадовское МО;тер;0064;019;004;000;0000;CITY;312
Римско-Корсаковское МО;тер;0064;019;005;000;0000;CITY;312
Рукопольское МО;тер;0064;019;006;000;0000;CITY;312
Сулакское МО;тер;0064;019;007;000;0000;CITY;312
Чистопольское МО;тер;0064;019;008;000;0000;CITY;312
Лысогорское;тер;0064;020;001;000;0000;CITY;312
Большедмитриевское МО;тер;0064;020;002;000;0000;CITY;312
Большекопенское МО;тер;0064;020;003;000;0000;CITY;312
Большерельненское МО;тер;0064;020;004;000;0000;CITY;312
Бутырское МО;тер;0064;020;005;000;0000;CITY;312
Гремячинское МО;тер;0064;020;006;000;0000;CITY;312
Новокрасавское МО;тер;0064;020;007;000;0000;CITY;312
Октябрьское МО;тер;0064;020;008;000;0000;CITY;312
Раздольновское МО;тер;0064;020;009;000;0000;CITY;312
Урицкое МО;тер;0064;020;010;000;0000;CITY;312
Ширококарамышское МО;тер;0064;020;011;000;0000;CITY;312
Маркс;г;0064;021;001;000;0000;CITY;301
Зоркинское МО;тер;0064;021;002;000;0000;CITY;312
Кировское МО;тер;0064;021;003;000;0000;CITY;312
Липовское МО;тер;0064;021;004;000;0000;CITY;312
Осиновское МО;тер;0064;021;005;000;0000;CITY;312
Подлесновское МО;тер;0064;021;006;000;0000;CITY;312
Приволжское МО;тер;0064;021;007;000;0000;CITY;312
Аряшское МО;тер;0064;022;001;000;0000;CITY;312
Белоярское МО;тер;0064;022;002;000;0000;CITY;312
Динамовское МО;тер;0064;022;003;000;0000;CITY;312
Елшанское МО;тер;0064;022;004;000;0000;CITY;312
Лоховское МО;тер;0064;022;005;000;0000;CITY;312
Малоозерское МО;тер;0064;022;006;000;0000;CITY;312
Новобурасское МО;тер;0064;022;007;000;0000;CITY;312
Тепловское МО;тер;0064;022;008;000;0000;CITY;312
Новоузенск;г;0064;023;001;000;0000;CITY;301
Алгайское МО;тер;0064;023;002;000;0000;CITY;312
Бессоновское МО;тер;0064;023;003;000;0000;CITY;312
Горькореченское МО;тер;0064;023;004;000;0000;CITY;312
Дмитриевское МО;тер;0064;023;005;000;0000;CITY;312
Дюрское МО;тер;0064;023;006;000;0000;CITY;312
Куриловское МО;тер;0064;023;007;000;0000;CITY;312
Олоновское МО;тер;0064;023;008;000;0000;CITY;312
Петропавловское МО;тер;0064;023;009;000;0000;CITY;312
Пограниченское МО;тер;0064;023;010;000;0000;CITY;312
Радищевское МО;тер;0064;023;011;000;0000;CITY;312
Чертанлинское МО;тер;0064;023;012;000;0000;CITY;312
Балашинское МО;тер;0064;024;001;000;0000;CITY;312
Заволжское МО;тер;0064;024;002;000;0000;CITY;312
Ленинское МО;тер;0064;024;003;000;0000;CITY;312
Липовское МО;тер;0064;024;004;000;0000;CITY;312
Озерское МО;тер;0064;024;005;000;0000;CITY;312
Озинское МО;тер;0064;024;006;000;0000;CITY;312
Первоцелинное МО;тер;0064;024;007;000;0000;CITY;312
Пигаревское МО;тер;0064;024;008;000;0000;CITY;312
Сланцерудниковское МО;тер;0064;024;009;000;0000;CITY;312
Урожайное МО;тер;0064;024;010;000;0000;CITY;312
Чалыклинское МО;тер;0064;024;011;000;0000;CITY;312
Грачево-Кустовское МО;тер;0064;025;001;000;0000;CITY;312
Иванихинское МО;тер;0064;025;002;000;0000;CITY;312
Кучумбетовское МО;тер;0064;025;003;000;0000;CITY;312
Молодежное МО;тер;0064;025;004;000;0000;CITY;312
Натальиноярское МО;тер;0064;025;005;000;0000;CITY;312
Нижнепокровское МО;тер;0064;025;006;000;0000;CITY;312
Октябрьское МО;тер;0064;025;007;000;0000;CITY;312
Первомайское МО;тер;0064;025;008;000;0000;CITY;312
Перелюбское МО;тер;0064;025;009;000;0000;CITY;312
Смородинское МО;тер;0064;025;010;000;0000;CITY;312
Тепловское МО;тер;0064;025;011;000;0000;CITY;312
Целинное МО;тер;0064;025;012;000;0000;CITY;312
Петровск;г;0064;026;001;000;0000;CITY;301
Березовское МО;тер;0064;026;002;000;0000;CITY;312
Грачевское МО;тер;0064;026;003;000;0000;CITY;312
Новозахаркинское МО;тер;0064;026;004;000;0000;CITY;312
Пригородное МО;тер;0064;026;005;000;0000;CITY;312
Синеньское МО;тер;0064;026;006;000;0000;CITY;312
Питерское МО;тер;0064;027;001;000;0000;CITY;312
Мироновское МО;тер;0064;027;002;000;0000;CITY;312
Новотульское МО;тер;0064;027;003;000;0000;CITY;312
Алексашкинское МО;тер;0064;027;004;000;0000;CITY;312
Агафоновское МО;тер;0064;027;005;000;0000;CITY;312
Орошаемое МО;тер;0064;027;006;000;0000;CITY;312
Малоузенское МО;тер;0064;027;007;000;0000;CITY;312
Нивское МО;тер;0064;027;008;000;0000;CITY;312
Пугачев;г;0064;028;001;000;0000;CITY;301
Давыдовское МО;тер;0064;028;002;000;0000;CITY;312
Заволжское МО;тер;0064;028;003;000;0000;CITY;312
Клинцовское МО;тер;0064;028;004;000;0000;CITY;312
Краснореченское МО;тер;0064;028;005;000;0000;CITY;312
Надеждинское МО;тер;0064;028;006;000;0000;CITY;312
Преображенское МО;тер;0064;028;007;000;0000;CITY;312
Рахмановское МО;тер;0064;028;008;000;0000;CITY;312
Старопорубежское МО;тер;0064;028;009;000;0000;CITY;312
Чапаевское МО;тер;0064;028;010;000;0000;CITY;312
Ровенское МО;тер;0064;029;001;000;0000;CITY;312
Кочетновское МО;тер;0064;029;002;000;0000;CITY;312
Кривоярское МО;тер;0064;029;003;000;0000;CITY;312
Луговское МО;тер;0064;029;004;000;0000;CITY;312
Первомайское МО;тер;0064;029;005;000;0000;CITY;312
Приволжское МО;тер;0064;029;006;000;0000;CITY;312
Привольненское МО;тер;0064;029;007;000;0000;CITY;312
Тарлыковское МО;тер;0064;029;008;000;0000;CITY;312
Романовское МО;тер;0064;030;001;000;0000;CITY;312
