Cod_bank;Name_bank;Name_okato;Name_osb;Cod_osb;Filial;Nas_punkt;Adress;prim;mbk
55;Северо-западный банк;г. Санкт-Петербург;Головное отделение по Санкт-Петербургу и ЛО;9055;0098;Санкт-Петербург;ул. Таллинская, 7;;1
55;Северо-западный банк;г. Санкт-Петербург;Головное отделение по Санкт-Петербургу и ЛО;9055;0063;Санкт-Петербург;пр-т Среднеохтинский, 10;;1
55;Северо-западный банк;г. Санкт-Петербург;Головное отделение по Санкт-Петербургу и ЛО;9055;0674;Санкт-Петербург;пр-т Энергетиков, 64;;1
55;Северо-западный банк;г. Санкт-Петербург;Головное отделение по Санкт-Петербургу и ЛО;9055;0667;Санкт-Петербург;пр-т Большевиков, 19;;1
55;Северо-западный банк;г. Санкт-Петербург;Головное отделение по Санкт-Петербургу и ЛО;9055;0659;Санкт-Петербург;пр-т Дальневосточный, 42;;1
55;Северо-западный банк;г. Санкт-Петербург;Головное отделение по Санкт-Петербургу и ЛО;9055;0592;Санкт-Петербург;ул. Народная, 16;;1
55;Северо-западный банк;г. Санкт-Петербург;Головное отделение по Санкт-Петербургу и ЛО;9055;0678;Санкт-Петербург;пр-т Большевиков, 2;;1
55;Северо-западный банк;г. Санкт-Петербург;Головное отделение по Санкт-Петербургу и ЛО;9055;0651;Санкт-Петербург;ш. Революции, 37, к. 1;;1
55;Северо-западный банк;г. Санкт-Петербург;Головное отделение по Санкт-Петербургу и ЛО;9055;0638;Санкт-Петербург;ул. Апрельская, 6, к. 1;;1
55;Северо-западный банк;г. Санкт-Петербург;Головное отделение по Санкт-Петербургу и ЛО;9055;0605;Санкт-Петербург;пр-т Заневский, 43;;1
55;Северо-западный банк;г. Санкт-Петербург;Головное отделение по Санкт-Петербургу и ЛО;9055;0557;Санкт-Петербург;ул. Таллинская, 16;;1
55;Северо-западный банк;г. Санкт-Петербург;Головное отделение по Санкт-Петербургу и ЛО;9055;0619;Санкт-Петербург;пр-т Пискаревский, 35;;1
55;Северо-западный банк;г. Санкт-Петербург;Головное отделение по Санкт-Петербургу и ЛО;9055;0629;Санкт-Петербург;пр-т Большеохтинский, 6;;1
55;Северо-западный банк;г. Санкт-Петербург;Головное отделение по Санкт-Петербургу и ЛО;9055;0744;Санкт-Петербург;пр-т Индустриальный, 26/24;;1
